Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 2
600	N: 1. 
20	P: 1. 
Time (s): 3
600	N: 1. 
2	P: 2. 
16	P: 1. 
Time (s): 4
1	P: 1. N: 1. 
17	P: 1. 
1	P: 2. N: 2. 
597	N: 1. 
Time (s): 5
600	N: 1. 
2	P: 2. 
16	P: 1. 
Time (s): 6
598	N: 1. 
1	P: 2. 
2	P: 1. N: 1. 
16	P: 1. 
Time (s): 7
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 8
1	P: 2. 
2	P: 1. N: 1. 
16	P: 1. 
598	N: 1. 
Time (s): 9
1	P: 2. 
3	P: 1. N: 1. 
15	P: 1. 
597	N: 1. 
Time (s): 10
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 11
1	P: 2. 
3	P: 1. N: 1. 
15	P: 1. 
597	N: 1. 
Time (s): 12
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 13
600	N: 1. 
20	P: 1. 
Time (s): 14
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 15
600	N: 1. 
20	P: 1. 
Time (s): 16
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 17
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 18
1	P: 2. 
18	P: 1. 
600	N: 1. 
Time (s): 19
2	P: 2. 
16	P: 1. 
600	N: 1. 
Time (s): 20
1	P: 2. 
1	P: 1. N: 1. 
17	P: 1. 
599	N: 1. 
Time (s): 21
1	P: 2. 
18	P: 1. 
600	N: 1. 
Time (s): 22
18	P: 1. 
1	P: 2. N: 2. 
598	N: 1. 
Time (s): 23
1	P: 2. 
18	P: 1. 
600	N: 1. 
Time (s): 24
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 25
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 26
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 27
600	N: 1. 
20	P: 1. 
Time (s): 28
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 29
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 30
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 31
1	P: 2. 
2	P: 1. N: 1. 
16	P: 1. 
598	N: 1. 
Time (s): 32
1	P: 2. 
2	P: 1. N: 1. 
16	P: 1. 
598	N: 1. 
Time (s): 33
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 34
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 35
3	P: 1. N: 1. 
15	P: 1. 
1	P: 2. N: 2. 
595	N: 1. 
Time (s): 36
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 37
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 38
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 39
1	P: 2. N: 1. 
1	P: 1. N: 1. 
17	P: 1. 
598	N: 1. 
Time (s): 40
2	P: 1. N: 1. 
16	P: 1. 
1	P: 2. N: 2. 
596	N: 1. 
Time (s): 41
1	P: 2. 
1	P: 1. N: 1. 
17	P: 1. 
599	N: 1. 
Time (s): 42
598	N: 1. 
2	P: 1. N: 1. 
16	P: 1. 
1	P: 2. 
Time (s): 43
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 44
1	P: 1. N: 1. 
17	P: 1. 
1	P: 2. N: 2. 
597	N: 1. 
Time (s): 45
2	P: 1. N: 1. 
16	P: 1. 
1	P: 2. N: 2. 
596	N: 1. 
Time (s): 46
1	P: 1. N: 1. 
17	P: 1. 
1	P: 2. N: 2. 
597	N: 1. 
Time (s): 47
1	P: 2. 
1	P: 1. N: 1. 
17	P: 1. 
599	N: 1. 
Time (s): 48
1	P: 2. 
2	P: 1. N: 1. 
16	P: 1. 
598	N: 1. 
Time (s): 49
