Time (s): 1e-06
10	P: 2. N: 2. 
580	N: 1. 
Time (s): 1
1	P: 2. N: 1. 
2	P: 2. 
9	P: 1. 
5	P: 1. N: 1. 
594	N: 1. 
Time (s): 2
3	P: 2. 
11	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
Time (s): 3
2	P: 2. 
13	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
Time (s): 4
1	P: 2. 
16	P: 1. 
1	P: 2. N: 1. 
599	N: 1. 
Time (s): 5
1	P: 2. 
16	P: 1. 
2	P: 1. N: 1. 
598	N: 1. 
Time (s): 6
20	P: 1. 
600	N: 1. 
Time (s): 7
18	P: 1. 
2	P: 1. N: 1. 
598	N: 1. 
Time (s): 8
19	P: 1. 
1	P: 1. N: 1. 
599	N: 1. 
Time (s): 9
19	P: 1. 
1	P: 1. N: 1. 
599	N: 1. 
Time (s): 10
20	P: 1. 
600	N: 1. 
