Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
600	N: 1. 
20	P: 1. 
Time (s): 2
600	N: 1. 
20	P: 1. 
Time (s): 3
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 4
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 5
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 6
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 7
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 8
5	P: 1. N: 1. 
15	P: 1. 
595	N: 1. 
Time (s): 9
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 10
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 11
600	N: 1. 
20	P: 1. 
Time (s): 12
600	N: 1. 
20	P: 1. 
Time (s): 13
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 14
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 15
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 16
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 17
600	N: 1. 
20	P: 1. 
Time (s): 18
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 19
600	N: 1. 
20	P: 1. 
Time (s): 20
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 21
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 22
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 23
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 24
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 25
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 26
600	N: 1. 
20	P: 1. 
Time (s): 27
600	N: 1. 
20	P: 1. 
Time (s): 28
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 29
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 30
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 31
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 32
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 33
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 34
600	N: 1. 
20	P: 1. 
Time (s): 35
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 36
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 37
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 38
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 39
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 40
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 41
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 42
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 43
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 44
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 45
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 46
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 47
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 48
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 49
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 50
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 51
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 52
600	N: 1. 
20	P: 1. 
Time (s): 53
600	N: 1. 
20	P: 1. 
Time (s): 54
600	N: 1. 
20	P: 1. 
Time (s): 55
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 56
