Time (s): 1e-06
10	P: 2. N: 2. 
580	N: 1. 
Time (s): 1
4	P: 1. 
3	P: 2. 
3	P: 2. N: 1. 
1	P: 2. N: 2. 
2	P: 1. N: 1. 
593	N: 1. 
Time (s): 2
1	P: 2. N: 1. 
4	P: 2. 
9	P: 1. 
1	P: 1. N: 1. 
598	N: 1. 
Time (s): 3
2	P: 2. 
13	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
Time (s): 4
1	P: 2. 
18	P: 1. 
600	N: 1. 
Time (s): 5
19	P: 1. 
1	P: 1. N: 1. 
599	N: 1. 
Time (s): 6
20	P: 1. 
600	N: 1. 
Time (s): 7
19	P: 1. 
1	P: 1. N: 1. 
599	N: 1. 
Time (s): 8
1	P: 2. 
18	P: 1. 
600	N: 1. 
Time (s): 9
19	P: 1. 
1	P: 1. N: 1. 
599	N: 1. 
