,ID,S,N,P,PP,PN,PS,PSN,PPN,PPS,PPSN,PNPN,PSPN,PNPSN
0,0.0,1178672.2899161426,9504152.724539494,176026.46366040592,2.950982467503639e-10,2645.826246922385,328126.2592849258,493201.4488431692,8.87115119439298e-12,1.1001696201151035e-09,1.6536477507057462e-09,6.667044313241327e-12,1.6536477507057464e-09,2.4855720730845814e-09
1,1.0,1299390.9577589345,9900536.157580785,294775.4454525232,8.275482213498428e-10,4615.5128909456835,605760.7002741876,94848.34520906885,2.5915045112769086e-11,3.4012072430658297e-09,5.325516801797708e-10,2.028853261570074e-12,5.325516801797709e-10,8.338547809472829e-11
2,2.0,1004668.5770992785,9068956.767015379,4082.973382061598,1.5876830132022405e-13,585.6037241667605,64873.79699973204,930457.6241126313,4.554294129921953e-14,5.045294977965209e-12,7.23625469026314e-11,3.2660163976950413e-13,7.236254690263142e-11,1.037865618780405e-09
3,3.0,1027618.5116221966,9414720.094119035,24039.215323554505,5.5036559368782636e-12,3579.2962874777545,390680.8791788299,581700.6094467501,1.6389233173614666e-12,1.7888879575953288e-10,2.6635478484444406e-10,1.2201297060525747e-12,2.66354784844444e-10,3.9658644415548577e-10
4,4.0,1000106.8473120829,9007014.581235616,44.070527433936626,1.849725131719391e-17,62.776784045832855,6970.510706984709,992922.6420026467,5.2697256828689365e-17,5.851315873156544e-15,8.33497610174371e-13,3.753261538225843e-15,8.334976101743711e-13,1.1872855289755802e-10
5,5.0,1001001.3478017522,9065547.160366304,411.4476227179308,1.6122775832403502e-15,589.9001799386298,65135.712686890205,933862.9393605422,4.623105270031026e-15,5.104749359820788e-13,7.318774977986177e-12,3.314116402777408e-14,7.318774977986177e-12,1.0493065066034316e-10
