,ID,N,P,PP,PN,PPN,PNPN
0,0.0,119730776.29776469,172309.09191568807,234777.42845130595,32627.5107751367,88912.34921372643,73841.92098907057
1,1.0,119730776.29776469,172309.09191568807,234777.42845130595,32627.5107751367,88912.34921372643,73841.92098907057
2,2.0,119730776.29776469,172309.09191568807,234777.42845130595,32627.5107751367,88912.34921372643,73841.92098907057
