,ID,CN0,CS0,CP0,KPS,KPN,KPP,gamma,kaPS,kaPN,kaPP,kbPS,kbPN,kbPP
0,0,0.0005714285714285715,0.0,1.9047619047619046e-05,166057.7881102624,166.0577881103,0.0,100.0,1000,200,0.0,0.006022,1.2044,10.0
1,1,0.0005714285714285715,0.0,1.9047619047619046e-05,166057.7881102624,166.0577881103,166.0577881103,100.0,1000,200,66.4231152441,0.006022,1.2044,0.4
2,2,0.0005714285714285715,0.0,1.9047619047619046e-05,166057.7881102624,166.0577881103,1660.5778811026,100.0,1000,200,664.231152441,0.006022,1.2044,0.4
3,3,0.0005714285714285715,0.0,1.9047619047619046e-05,166057.7881102624,166.0577881103,16605.7788110262,100.0,1000,200,6642.3115244105,0.006022,1.2044,0.4
