Time (s): 1e-06
10	P: 2. N: 2. 
580	N: 1. 
Time (s): 1
2	P: 1. 
4	P: 2. 
3	P: 2. N: 1. 
2	P: 2. N: 2. 
593	N: 1. 
Time (s): 2
3	P: 2. 
6	P: 1. 
3	P: 2. N: 2. 
2	P: 1. N: 1. 
592	N: 1. 
Time (s): 3
1	P: 2. N: 1. 
3	P: 2. 
7	P: 1. 
5	P: 1. N: 1. 
594	N: 1. 
Time (s): 4
3	P: 2. 
11	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
Time (s): 5
1	P: 1. N: 1. 
1	P: 2. 
17	P: 1. 
599	N: 1. 
Time (s): 6
17	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
Time (s): 7
15	P: 1. 
5	P: 1. N: 1. 
595	N: 1. 
Time (s): 8
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 9
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 10
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 11
17	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
