Time (s): 1e-06
10	P: 2. N: 2. 
580	N: 1. 
Time (s): 1
1	P: 2. N: 1. 
5	P: 1. 
5	P: 2. 
1	P: 1. N: 1. 
1	P: 2. N: 2. 
596	N: 1. 
Time (s): 2
1	P: 2. N: 1. 
6	P: 1. 
2	P: 2. N: 2. 
3	P: 2. 
2	P: 1. N: 1. 
593	N: 1. 
Time (s): 3
1	P: 2. N: 1. 
10	P: 1. 
2	P: 1. N: 1. 
2	P: 2. 
1	P: 2. N: 2. 
595	N: 1. 
Time (s): 4
1	P: 2. N: 1. 
13	P: 1. 
1	P: 2. 
3	P: 1. N: 1. 
596	N: 1. 
Time (s): 5
14	P: 1. 
2	P: 2. 
2	P: 1. N: 1. 
598	N: 1. 
Time (s): 6
18	P: 1. 
1	P: 2. 
600	N: 1. 
Time (s): 7
18	P: 1. 
1	P: 2. 
600	N: 1. 
Time (s): 8
17	P: 1. 
1	P: 1. N: 1. 
1	P: 2. 
599	N: 1. 
Time (s): 9
1	P: 2. N: 2. 
2	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 10
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
