Time (s): 1e-06
10	P: 2. N: 2. 
580	N: 1. 
Time (s): 1
1	P: 2. N: 1. 
6	P: 1. 
3	P: 2. 
3	P: 2. N: 2. 
593	N: 1. 
Time (s): 2
1	P: 2. N: 1. 
1	P: 2. 
12	P: 1. 
1	P: 2. N: 2. 
2	P: 1. N: 1. 
595	N: 1. 
Time (s): 3
18	P: 1. 
1	P: 2. N: 1. 
599	N: 1. 
Time (s): 4
1	P: 2. 
18	P: 1. 
600	N: 1. 
Time (s): 5
1	P: 2. 
18	P: 1. 
600	N: 1. 
Time (s): 6
1	P: 2. 
1	P: 1. N: 1. 
17	P: 1. 
599	N: 1. 
Time (s): 7
1	P: 2. 
2	P: 1. N: 1. 
16	P: 1. 
598	N: 1. 
Time (s): 8
1	P: 2. 
1	P: 1. N: 1. 
17	P: 1. 
599	N: 1. 
Time (s): 9
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 10
17	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
Time (s): 11
20	P: 1. 
600	N: 1. 
