Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
600	N: 1. 
20	P: 1. 
Time (s): 2
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 3
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 4
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 5
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 6
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 7
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 8
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 9
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 10
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 11
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 12
20	P: 1. 
600	N: 1. 
Time (s): 13
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 14
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 15
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 16
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 17
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 18
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 19
20	P: 1. 
600	N: 1. 
Time (s): 20
20	P: 1. 
600	N: 1. 
Time (s): 21
20	P: 1. 
600	N: 1. 
Time (s): 22
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 23
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 24
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 25
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 26
20	P: 1. 
600	N: 1. 
Time (s): 27
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 28
20	P: 1. 
600	N: 1. 
Time (s): 29
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 30
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 31
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 32
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 33
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 34
20	P: 1. 
600	N: 1. 
Time (s): 35
20	P: 1. 
600	N: 1. 
Time (s): 36
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 37
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 38
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 39
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 40
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 41
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 42
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 43
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 44
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 45
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 46
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 47
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 48
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 49
20	P: 1. 
600	N: 1. 
Time (s): 50
20	P: 1. 
600	N: 1. 
Time (s): 51
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 52
20	P: 1. 
600	N: 1. 
Time (s): 53
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 54
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 55
20	P: 1. 
600	N: 1. 
Time (s): 56
20	P: 1. 
