Time (s): 1e-06
10	P: 2. N: 2. 
580	N: 1. 
Time (s): 1
3	P: 2. N: 1. 
2	P: 2. 
1	P: 1. N: 1. 
5	P: 1. 
2	P: 2. N: 2. 
592	N: 1. 
Time (s): 2
2	P: 1. N: 1. 
3	P: 2. N: 1. 
1	P: 2. 
8	P: 1. 
1	P: 2. N: 2. 
593	N: 1. 
Time (s): 3
2	P: 2. 
1	P: 1. N: 1. 
11	P: 1. 
2	P: 2. N: 2. 
595	N: 1. 
Time (s): 4
1	P: 2. 
2	P: 2. N: 1. 
1	P: 1. N: 1. 
13	P: 1. 
597	N: 1. 
Time (s): 5
2	P: 2. 
14	P: 1. 
598	N: 1. 
2	P: 1. N: 1. 
Time (s): 6
1	P: 2. 
16	P: 1. 
2	P: 1. N: 1. 
598	N: 1. 
Time (s): 7
1	P: 2. 
16	P: 1. 
2	P: 1. N: 1. 
598	N: 1. 
Time (s): 8
1	P: 2. 
15	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
