Time (s): 1e-06
10	P: 2. N: 2. 
580	N: 1. 
Time (s): 1
1	P: 1. N: 1. 
3	P: 2. N: 1. 
3	P: 1. 
4	P: 2. 
1	P: 2. N: 2. 
594	N: 1. 
Time (s): 2
2	P: 1. N: 1. 
3	P: 2. 
8	P: 1. 
1	P: 2. N: 2. 
1	P: 2. N: 1. 
595	N: 1. 
Time (s): 3
1	P: 1. N: 1. 
9	P: 1. 
1	P: 2. N: 2. 
4	P: 2. 
597	N: 1. 
Time (s): 4
1	P: 1. N: 1. 
1	P: 2. N: 2. 
3	P: 2. 
11	P: 1. 
597	N: 1. 
Time (s): 5
1	P: 2. 
1	P: 2. N: 2. 
2	P: 1. N: 1. 
14	P: 1. 
596	N: 1. 
Time (s): 6
1	P: 2. N: 1. 
1	P: 2. 
2	P: 1. N: 1. 
14	P: 1. 
597	N: 1. 
Time (s): 7
2	P: 2. 
16	P: 1. 
600	N: 1. 
Time (s): 8
16	P: 1. 
4	P: 1. N: 1. 
596	N: 1. 
