Time (s): 1e-06
10	P: 2. N: 2. 
580	N: 1. 
Time (s): 1
1	P: 2. 
5	P: 2. N: 1. 
2	P: 1. N: 1. 
3	P: 2. N: 2. 
587	N: 1. 
Time (s): 2
1	P: 1. N: 1. 
4	P: 2. 
7	P: 1. 
2	P: 2. N: 2. 
595	N: 1. 
Time (s): 3
4	P: 2. 
9	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
Time (s): 4
4	P: 2. 
12	P: 1. 
600	N: 1. 
Time (s): 5
4	P: 2. 
11	P: 1. 
1	P: 1. N: 1. 
599	N: 1. 
Time (s): 6
4	P: 2. 
12	P: 1. 
600	N: 1. 
Time (s): 7
1	P: 2. 
17	P: 1. 
1	P: 1. N: 1. 
599	N: 1. 
Time (s): 8
1	P: 2. 
15	P: 1. 
3	P: 1. N: 1. 
597	N: 1. 
Time (s): 9
18	P: 1. 
2	P: 1. N: 1. 
598	N: 1. 
Time (s): 10
18	P: 1. 
2	P: 1. N: 1. 
598	N: 1. 
