Time (s): 0
240	N: 1. 
2	P: 1. 
Time (s): 10
240	N: 1. 
2	P: 1. 
Time (s): 20
240	N: 1. 
2	P: 1. 
Time (s): 30
240	N: 1. 
2	P: 1. 
Time (s): 40
1	P: 1. N: 1. 
1	P: 1. 
239	N: 1. 
Time (s): 50
1	P: 1. N: 1. 
1	P: 1. 
239	N: 1. 
Time (s): 60
240	N: 1. 
2	P: 1. 
Time (s): 70
240	N: 1. 
2	P: 1. 
Time (s): 80
240	N: 1. 
2	P: 1. 
Time (s): 90
240	N: 1. 
2	P: 1. 
Time (s): 100
240	N: 1. 
2	P: 1. 
Time (s): 110
1	P: 1. N: 1. 
1	P: 1. 
239	N: 1. 
Time (s): 120
240	N: 1. 
2	P: 1. 
Time (s): 130
240	N: 1. 
2	P: 1. 
Time (s): 140
240	N: 1. 
2	P: 1. 
Time (s): 150
1	P: 1. N: 1. 
1	P: 1. 
239	N: 1. 
Time (s): 160
240	N: 1. 
2	P: 1. 
Time (s): 170
2	P: 1. 
240	N: 1. 
Time (s): 180
239	N: 1. 
1	P: 1. 
1	P: 1. N: 1. 
Time (s): 190
239	N: 1. 
1	P: 1. 
1	P: 1. N: 1. 
Time (s): 200
2	P: 1. 
240	N: 1. 
Time (s): 210
2	P: 1. 
240	N: 1. 
Time (s): 220
2	P: 1. 
240	N: 1. 
Time (s): 230
239	N: 1. 
1	P: 1. 
1	P: 1. N: 1. 
Time (s): 240
239	N: 1. 
1	P: 1. 
1	P: 1. N: 1. 
Time (s): 250
2	P: 1. 
240	N: 1. 
Time (s): 260
2	P: 1. 
240	N: 1. 
Time (s): 270
2	P: 1. 
240	N: 1. 
Time (s): 280
239	N: 1. 
1	P: 1. 
1	P: 1. N: 1. 
Time (s): 290
2	P: 1. 
240	N: 1. 
