,ID,S,N,P,PP,PN,PS,PSN,PPN,PPS,PPSN,PNPN,PSPN,PNPSN
0,0.0,14815498.160065316,78100430.85940267,336.9015723604242,1.1350266945874683e-05,131.5607897927949,24956.823127144886,974569.3195559463,8.864607388420364e-06,0.0016815985905285654,0.06566678722642165,0.0001730824141087662,0.06566678722642165,2.5643021877680887
1,1.0,14815522.413224012,78100430.8433115,336.88466457136593,0.00011349127722338742,131.5541872376389,24955.611493142627,974522.0047863538,8.863717648104138e-05,0.016814325614085163,0.6566030373998804,0.0017306504179759674,0.6566030373998804,25.64049005697845
2,2.0,14815764.681780238,78100430.68222253,336.71577331497167,0.0011337751199909777,131.48823456698258,24943.508310391393,974049.3708835682,0.000885483251680826,0.16797745379843476,6.5595557432803515,0.017289155829541585,6.5595557432803515,256.1520643171172
3,3.0,14818161.417787358,78100429.08954558,335.04524830870963,0.011225531841424463,130.83588828661595,24823.772858505537,969373.655935335,0.008767188535735947,1.6634174282673952,64.95680745135503,0.1711802966374781,64.95680745135503,2536.577267118874
4,4.0,14839843.560730852,78100414.71492444,319.9573186920255,0.10237268578459242,124.94399640461036,23740.582777502743,927074.680248465,0.07995349215257203,15.191946419352071,593.2486578391455,1.5611002237555602,593.2486578391455,23166.483103154445
5,5.0,14954547.942619087,78100339.36070384,240.8662646296857,0.5801655743665387,94.05868504061637,18010.230510821184,703302.5574298082,0.4531112824342367,86.76113896521542,3388.0371982522056,8.847036231569275,3388.0371982522056,132303.4274750908
6,6.0,15139864.705952825,78100219.9837764,115.61936297970284,1.336783709581631,45.14948841549377,8752.307564506267,341778.5730767999,1.0440310178905254,202.38724504187633,7903.244179840386,20.384763041783717,7903.244179840387,308622.5545155129
